Billing Date,Variant,Economic Index,Industry Growth Rate (%),Seasonality Factor
31-07-2023 00:00,XXXV2,107.35,8.65,Medium
31-07-2023 00:00,XXXV3,145.6,8.24,High
31-07-2023 00:00,XXXV1,70.05,9.31,Low
31-07-2023 00:00,XXXV3,60.93,0.36,Low
31-07-2023 00:00,XXX11,135.4,1.31,Medium
31-07-2023 00:00,XXXV1,93.91,-2.49,Low
31-07-2023 00:00,XXXV1,134.7,8.11,High
31-07-2023 00:00,XXXV1,139.31,-4.2,Low
31-07-2023 00:00,XXXV2,56.25,6.95,Medium
31-07-2023 00:00,XXXV1,138.35,12.39,Medium
31-07-2023 00:00,XXXV2,94.83,12.82,Low
31-07-2023 00:00,XXXV1,101.04,3.98,High
31-07-2023 00:00,XXX18,112.66,4.19,High
31-07-2023 00:00,XXXV2,142.64,-3.46,Medium
31-07-2023 00:00,XXXV1,51.91,8.42,Medium
31-07-2023 00:00,XXXV1,97.68,11.43,High
31-07-2023 00:00,XXX18,118.77,-0.11,Low
31-07-2023 00:00,XXXV2,122.27,3.43,Low
31-07-2023 00:00,XXXV2,119.25,11.78,Low
31-07-2023 00:00,XXXV2,63.44,12.54,Low
31-07-2023 00:00,XXXV2,79.94,-0.14,High
31-07-2023 00:00,XXXV2,85.87,6.01,Medium
31-07-2023 00:00,XXXV2,130.44,-1.15,Medium
31-07-2023 00:00,XXXV2,77.88,-2.96,Low
08-08-2023 00:00,XXXV2,71.07,13.22,High
15-08-2023 00:00,XXXV1,145.74,11.41,High
15-08-2023 00:00,XXXV1,50.89,10.2,Low
16-08-2023 00:00,XXXV5,149.78,-4.02,Low
18-08-2023 00:00,XXXV3,117.68,11.87,Low
18-08-2023 00:00,XXXV5,132.85,3.76,Medium
19-08-2023 00:00,XXXV1,79.46,1.85,Low
19-08-2023 00:00,XXXV1,51.43,5.93,Medium
19-08-2023 00:00,XXXV1,123.79,-3.17,High
19-08-2023 00:00,XXXV1,133.41,10.13,High
19-08-2023 00:00,XXXV1,124.05,6.65,Medium
19-08-2023 00:00,XXX15,64.29,-1.27,Medium
19-08-2023 00:00,XXX15,125.34,-1.24,Medium
19-08-2023 00:00,XXXV1,126.89,-1.32,Medium
19-08-2023 00:00,XXXV1,115.85,-3.86,Low
19-08-2023 00:00,XXXV1,126.61,6.76,High
19-08-2023 00:00,XXX12,134.59,11.81,Low
19-08-2023 00:00,XXXV2,111.36,-4.65,Medium
19-08-2023 00:00,XXX11,58.86,-4.02,Low
19-08-2023 00:00,XXXV5,98.76,6.46,Low
19-08-2023 00:00,XXXV5,57.76,11.39,High
19-08-2023 00:00,XXXV1,90.75,1.53,Low
19-08-2023 00:00,XXXV1,90.71,1.99,High
20-08-2023 00:00,XXXV1,56.6,6.93,Medium
20-08-2023 00:00,XXX12,84.88,0.48,Low
20-08-2023 00:00,XXXV2,61.1,-4.47,Medium
20-08-2023 00:00,XXXV1,130.82,9.7,High
20-08-2023 00:00,XXXV2,144.77,7.51,Medium
20-08-2023 00:00,XXXV4,57.23,6.62,Medium
20-08-2023 00:00,XXX13,145.51,9.83,High
21-08-2023 00:00,XXXV2,102.26,8.5,Medium
21-08-2023 00:00,XXXV2,79.96,-0.88,Medium
21-08-2023 00:00,XXX13,57.69,2.05,Medium
21-08-2023 00:00,XXX13,100.06,-2.48,Low
23-08-2023 00:00,XXXV1,129.45,-2.4,Medium
23-08-2023 00:00,XXXV1,120.71,8.52,High
23-08-2023 00:00,XXXV1,55.02,12.17,Low
23-08-2023 00:00,XXXV4,57.29,14.25,Low
23-08-2023 00:00,XXXV5,90.29,7.57,High
23-08-2023 00:00,XXXV1,79.53,-1.32,Medium
23-08-2023 00:00,XXXV1,73.24,-2.89,Low
24-08-2023 00:00,XXXV2,78.1,11.26,Low
25-08-2023 00:00,XXXV1,130.35,6.58,Low
26-08-2023 00:00,XXX13,142.92,7.37,Medium
27-08-2023 00:00,XXXV2,90.51,10.63,Low
28-08-2023 00:00,XXXV1,140.61,9.07,High
28-08-2023 00:00,XXXV1,82.15,11.69,Medium
29-08-2023 00:00,XXX11,97.64,-3.88,High
29-08-2023 00:00,XXXV3,72.6,9.95,High
29-08-2023 00:00,XXXV5,114.05,12.02,Low
29-08-2023 00:00,XXXV2,147.9,0.72,Low
29-08-2023 00:00,XXXV1,110.35,7.81,Low
30-08-2023 00:00,XXX11,85.78,1.28,High
30-08-2023 00:00,XXX15,114.78,14.16,Medium
30-08-2023 00:00,XXX11,62.29,-4.33,Low
30-08-2023 00:00,XXXV5,138.87,6.6,Low
30-08-2023 00:00,XXXV2,100.31,-1.67,High
30-08-2023 00:00,XXXV3,94.93,9.24,Medium
30-08-2023 00:00,XXXV5,108.59,-1.48,High
30-08-2023 00:00,XXXV3,112.48,-0.29,Low
30-08-2023 00:00,XXXV4,57.18,4.89,High
30-08-2023 00:00,XXXV2,118.26,13.3,Low
30-08-2023 00:00,XXXV1,74.19,-0.77,Medium
04-09-2023 00:00,XXX15,121.4,-2.12,High
06-09-2023 00:00,XXX11,132.25,10.18,Low
10-09-2023 00:00,XXXV1,130.4,5.01,Low
10-09-2023 00:00,XXXV2,105.25,13.24,Low
14-09-2023 00:00,XXXV3,102.02,-2.07,Low
14-09-2023 00:00,XXXV2,64.29,7.92,High
14-09-2023 00:00,XXXV2,127.53,-0.34,Low
14-09-2023 00:00,XXXV2,77.14,-1.86,High
18-09-2023 00:00,XXXV1,99.67,8.67,Low
18-09-2023 00:00,XXXV2,78.43,6.87,High
19-09-2023 00:00,XXX13,63.38,10.1,High
22-09-2023 00:00,XXX13,112.96,1.19,Low
22-09-2023 00:00,XXXV2,55.43,3.96,Low
22-09-2023 00:00,XXXV2,124.86,3.11,Low
23-09-2023 00:00,XXX12,81.76,14.68,Low
23-09-2023 00:00,XXXV1,50.01,0.84,Medium
23-09-2023 00:00,XXX13,101.11,0.9,Low
23-09-2023 00:00,XXX13,54.69,2.09,Low
23-09-2023 00:00,XXXV2,77.62,6.29,Low
23-09-2023 00:00,XXX12,120.7,0.05,High
26-09-2023 00:00,XXXV1,56.27,13.31,Low
28-09-2023 00:00,XXXV1,133.93,0.31,High
28-09-2023 00:00,XXXV1,50.38,12.92,High
28-09-2023 00:00,XXXV4,74.68,-2.93,High
28-09-2023 00:00,XXXV4,124.09,8.13,High
28-09-2023 00:00,XXXV5,81.63,13.14,Medium
28-09-2023 00:00,XXXV2,60.19,-1.63,Low
28-09-2023 00:00,XXXV5,86.02,14.37,High
28-09-2023 00:00,XXX13,77.04,4.06,Low
28-09-2023 00:00,XXXV2,134.27,13.91,High
30-09-2023 00:00,XXX17,81.33,8.54,Medium
30-09-2023 00:00,XXX17,128.89,1.03,High
30-09-2023 00:00,XXXV1,139.19,-1.23,Low
30-09-2023 00:00,XXXV1,93.38,1.07,Low
30-09-2023 00:00,XXXV1,140.99,-3.14,Medium
30-09-2023 00:00,XXXV1,87.73,-2.12,Low
30-09-2023 00:00,XXXV1,146.41,-2.91,Low
30-09-2023 00:00,XXXV5,58.93,3.46,High
30-09-2023 00:00,XXXV5,118.7,10.91,Low
30-09-2023 00:00,XXXV5,99.38,-2.17,High
30-09-2023 00:00,XXXV5,88.76,-2.39,Medium
30-09-2023 00:00,XXXV5,113.27,7.87,Low
30-09-2023 00:00,XXXV5,120.39,-1.06,High
30-09-2023 00:00,XXXV1,50.44,-3.05,Low
30-09-2023 00:00,XXXV1,66.7,-1.66,High
30-09-2023 00:00,XXXV5,121.3,13.47,Medium
30-09-2023 00:00,XXXV5,116.64,11.43,High
30-09-2023 00:00,XXXV1,146.6,2.08,Low
30-09-2023 00:00,XXX12,126.1,8.12,High
30-09-2023 00:00,XXXV1,145.08,5.75,Low
30-09-2023 00:00,XXXV5,120.25,8.54,Medium
30-09-2023 00:00,XXXV5,79.81,8.65,High
30-09-2023 00:00,XXX13,60.54,7.57,Low
30-09-2023 00:00,XXXV2,128.18,0.32,Low
08-10-2023 00:00,XXXV1,114.41,-4.22,Low
08-10-2023 00:00,XXXV1,54.82,4.11,High
08-10-2023 00:00,XXXV1,86.01,12.82,High
08-10-2023 00:00,XXXV1,145.68,6.39,High
08-10-2023 00:00,XXXV1,100.04,11.65,Medium
09-10-2023 00:00,XXX11,93.27,14.83,Low
09-10-2023 00:00,XXXV1,95.77,-1.73,Low
13-10-2023 00:00,XXX18,70.89,8.84,Medium
14-10-2023 00:00,XXXV1,86.87,8.49,Medium
14-10-2023 00:00,XXXV1,86.98,14.6,High
14-10-2023 00:00,XXXV1,55.24,14.71,High
18-10-2023 00:00,XXXV1,126.76,8.73,High
18-10-2023 00:00,XXXV1,91.65,-0.13,High
20-10-2023 00:00,XXXV1,132.22,10.97,High
20-10-2023 00:00,XXXV1,135.03,-2.86,High
20-10-2023 00:00,XXXV2,71.2,10.61,Medium
25-10-2023 00:00,XXX11,115.74,13.2,Medium
25-10-2023 00:00,XXXV5,97.23,2.66,Medium
25-10-2023 00:00,XXXV4,138.02,7.61,Low
25-10-2023 00:00,XXX11,71.57,3.6,Low
27-10-2023 00:00,XXXV2,117.78,3.76,High
27-10-2023 00:00,XXXV4,110.78,1.21,Medium
28-10-2023 00:00,XXXV1,79.53,10.24,Low
28-10-2023 00:00,XXXV1,63.66,13.72,Low
29-10-2023 00:00,XXX18,115.16,13.82,Medium
29-10-2023 00:00,XXXV5,123.86,-1.5,Low
29-10-2023 00:00,XXXV2,81.56,12.49,Low
29-10-2023 00:00,XXXV5,114.48,9.75,Medium
29-10-2023 00:00,XXXV1,89.51,0.06,Low
29-10-2023 00:00,XXXV2,121.32,-3.65,Medium
29-10-2023 00:00,XXXV1,69.92,0.36,Low
29-10-2023 00:00,XXXV2,139.02,13.24,Medium
30-10-2023 00:00,XXXV2,78.74,7.66,Low
30-10-2023 00:00,XXXV2,86.78,9.42,Low
30-10-2023 00:00,XXXV2,55.81,0.14,Medium
30-10-2023 00:00,XXXV2,61.15,9.39,Low
30-10-2023 00:00,XXXV1,101.59,-4.44,Medium
30-10-2023 00:00,XXX13,76.76,2.51,Medium
30-10-2023 00:00,XXXV3,133.55,7.54,Low
30-10-2023 00:00,XXX18,51.47,-2.08,High
30-10-2023 00:00,XXXV3,87.91,11.46,Low
30-10-2023 00:00,XXX13,83.73,-0.3,High
30-10-2023 00:00,XXXV2,51.93,8.05,High
30-10-2023 00:00,XXXV3,62.44,3.1,Low
30-10-2023 00:00,XXXV2,91.36,6.92,High
30-10-2023 00:00,XXXV2,99.29,-2.85,Medium
30-10-2023 00:00,XXXV2,90.43,-4.66,Medium
30-10-2023 00:00,XXXV2,103.09,13.19,High
30-10-2023 00:00,XXXV2,109.51,0.39,Medium
30-10-2023 00:00,XXXV2,50.99,11.39,Low
30-10-2023 00:00,XXX12,96.41,14.99,Medium
30-10-2023 00:00,XXXV2,146.35,-0.77,High
30-10-2023 00:00,XXX17,101.9,0.3,Low
30-10-2023 00:00,XXX18,117.75,8.26,Medium
30-10-2023 00:00,XXXV1,81.19,14.31,Low
30-10-2023 00:00,XXXV2,127.4,13.32,High
30-10-2023 00:00,XXX11,127.29,5.06,Medium
30-10-2023 00:00,XXXV2,102.13,10.9,Low
30-10-2023 00:00,XXXV2,147.6,-2.29,Low
30-10-2023 00:00,XXXV2,62.56,14.55,Medium
05-11-2023 00:00,XXXV5,51.69,14.29,Low
05-11-2023 00:00,XXXV2,127.02,-1.73,Low
11-11-2023 00:00,XXX15,130.72,0.99,High
12-11-2023 00:00,XXXV1,62.02,-3,High
12-11-2023 00:00,XXXV1,76.56,0.43,High
12-11-2023 00:00,XXXV1,51.76,11.32,High
14-11-2023 00:00,XXX12,79.33,2.57,High
20-11-2023 00:00,XXXV2,127.31,-3.23,High
20-11-2023 00:00,XXXV2,101.8,1.84,Medium
21-11-2023 00:00,XXX15,84.81,14.63,High
21-11-2023 00:00,XXXV5,87.17,7.59,Low
23-11-2023 00:00,XXX11,50.14,3.32,Medium
23-11-2023 00:00,XXXV4,79.98,-1.67,Low
23-11-2023 00:00,XXXV2,114.65,14.72,High
25-11-2023 00:00,XXXV3,147.42,11.42,High
27-11-2023 00:00,XXXV1,134.71,0.63,Low
28-11-2023 00:00,XXXV2,52.36,-3.6,Low
28-11-2023 00:00,XXXV2,139.86,-3.87,Low
28-11-2023 00:00,XXXV2,128.32,-2.59,Medium
28-11-2023 00:00,XXXV2,128.04,6.62,High
30-11-2023 00:00,XXXV4,95.8,13.58,Low
30-11-2023 00:00,XXX15,89.8,4.93,High
30-11-2023 00:00,XXXV1,80.29,11.86,Low
30-11-2023 00:00,XXXV1,56.57,3.92,High
30-11-2023 00:00,XXXV5,72.82,9.17,Medium
30-11-2023 00:00,XXXV5,74.66,9.64,High
30-11-2023 00:00,XXXV5,98.41,-1.52,Low
30-11-2023 00:00,XXXV1,124.74,2.22,High
30-11-2023 00:00,XXXV1,97.38,7.75,Medium
30-11-2023 00:00,XXXV2,55.78,-3.59,Medium
30-11-2023 00:00,XXXV1,145.78,2.23,High
30-11-2023 00:00,XXX11,144.27,5.7,Low
30-11-2023 00:00,XXXV5,128.52,14.92,Medium
30-11-2023 00:00,XXXV3,149.13,4.49,Medium
30-11-2023 00:00,XXXV5,104.45,11.32,High
30-11-2023 00:00,XXXV5,146.28,3.64,Medium
30-11-2023 00:00,XXX18,57.56,10.93,Medium
30-11-2023 00:00,XXXV1,86.57,6.91,Low
30-11-2023 00:00,XXX11,72.54,12.73,Low
03-12-2023 00:00,XXXV2,69.58,3.22,Low
08-12-2023 00:00,XXXV5,64.08,7.09,High
10-12-2023 00:00,XXX12,112.24,7.6,Medium
11-12-2023 00:00,XXXV1,128.13,3.35,High
11-12-2023 00:00,XXXV1,107.83,-2.11,Medium
11-12-2023 00:00,XXX13,64.7,-3.13,Medium
11-12-2023 00:00,XXXV1,131.11,-4.67,Medium
13-12-2023 00:00,XXXV1,113.6,12.47,Low
13-12-2023 00:00,XXX13,88.82,-0.27,High
13-12-2023 00:00,XXX15,117.41,-0.77,High
13-12-2023 00:00,XXXV3,75.99,9.72,Medium
16-12-2023 00:00,XXXV2,84.52,1.4,High
16-12-2023 00:00,XXXV2,141.75,5.12,Low
16-12-2023 00:00,XXXV2,79.05,-1.75,High
16-12-2023 00:00,XXXV2,97,14.19,Medium
16-12-2023 00:00,XXXV2,139.01,12.03,Low
16-12-2023 00:00,XXX13,120.77,12.28,Low
18-12-2023 00:00,XXXV2,56.22,3.14,Medium
18-12-2023 00:00,XXXV2,64.73,10.25,High
20-12-2023 00:00,XXXV1,50.78,-2.12,Medium
20-12-2023 00:00,XXXV1,113.09,-4.83,High
23-12-2023 00:00,XXX13,94.77,-4.6,High
28-12-2023 00:00,XXX13,63.43,6.73,Low
29-12-2023 00:00,XXXV1,145.79,4.11,Medium
30-12-2023 00:00,XXX13,102.97,5.36,Low
30-12-2023 00:00,XXX13,74.19,-4.85,Medium
30-12-2023 00:00,XXX11,100.06,3.45,Medium
30-12-2023 00:00,XXXV4,117.96,9.36,Low
30-12-2023 00:00,XXXV4,57.62,3.85,Medium
31-12-2023 00:00,XXXV1,77.47,9.64,Medium
31-12-2023 00:00,XXX13,130.7,-0.34,High
31-12-2023 00:00,XXX13,95.97,11.26,Medium
31-12-2023 00:00,XXXV4,104.66,6.77,Medium
31-12-2023 00:00,XXXV1,93.28,-0.78,Low
31-12-2023 00:00,XXXV2,54.39,-0.27,Low
31-12-2023 00:00,XXXV5,66.57,7.56,Medium
31-12-2023 00:00,XXXV5,94.55,11.6,High
31-12-2023 00:00,XXXV1,70.92,3.31,High
31-12-2023 00:00,XXXV5,55,0.17,Low
31-12-2023 00:00,XXXV5,134.36,12.34,Medium
10-01-2024 00:00,XXXV2,148.12,8.39,Medium
14-01-2024 00:00,XXXV2,129.31,3.96,High
15-01-2024 00:00,XXXV2,135.38,4.76,High
17-01-2024 00:00,XXXV2,74.2,-0.91,High
19-01-2024 00:00,XXXV5,146.06,7.54,Low
19-01-2024 00:00,XXXV1,69.69,2.17,Medium
20-01-2024 00:00,XXXV5,145.14,14.91,Low
20-01-2024 00:00,XXXV3,149.48,4.6,Medium
20-01-2024 00:00,XXXV1,121.17,4.72,Low
20-01-2024 00:00,XXX12,148.11,6.32,Medium
21-01-2024 00:00,XXXV1,106.95,13.34,High
21-01-2024 00:00,XXX12,75.95,11.02,High
22-01-2024 00:00,XXXV2,93.7,4.02,High
22-01-2024 00:00,XXXV2,109.36,9.37,Low
22-01-2024 00:00,XXX11,57.31,6.72,High
24-01-2024 00:00,XXXV5,112.23,4.85,Medium
24-01-2024 00:00,XXXV5,148.12,-1.15,Low
24-01-2024 00:00,XXXV5,69.01,4.28,Medium
24-01-2024 00:00,XXXV5,129.26,-0.08,Low
24-01-2024 00:00,XXXV5,140.79,13.3,Medium
24-01-2024 00:00,XXXV5,144.37,1.71,Medium
25-01-2024 00:00,XXXV2,146.01,14.05,Low
27-01-2024 00:00,XXXV5,102.15,5.66,Low
27-01-2024 00:00,XXXV1,147.73,7.63,High
27-01-2024 00:00,XXXV2,125.73,5.86,High
27-01-2024 00:00,XXXV4,66.17,-2.41,Medium
27-01-2024 00:00,XXXV5,97.69,2.52,Medium
27-01-2024 00:00,XXXV5,121.83,-3.02,Medium
27-01-2024 00:00,XXXV5,74.73,7.46,Low
27-01-2024 00:00,XXXV5,114.06,3.94,Low
28-01-2024 00:00,XXXV1,116.66,10.56,High
28-01-2024 00:00,XXXV1,66.27,-0.59,Medium
28-01-2024 00:00,XXXV1,106.51,-1.71,High
28-01-2024 00:00,XXXV1,127.16,3.13,Low
28-01-2024 00:00,XXXV1,99.89,13.53,Low
28-01-2024 00:00,XXXV1,51.21,9.21,Low
28-01-2024 00:00,XXXV2,50.9,3.38,High
29-01-2024 00:00,XXXV1,85.7,5.35,Low
29-01-2024 00:00,XXXV1,142.62,-3.32,Medium
29-01-2024 00:00,XXXV2,72.87,14.69,High
29-01-2024 00:00,XXXV1,113.44,8.33,Low
29-01-2024 00:00,XXXV2,72.21,0.71,High
29-01-2024 00:00,XXXV2,82.17,6.72,High
30-01-2024 00:00,XXX13,134.8,-2.81,Low
30-01-2024 00:00,XXX13,122.89,14.32,Low
30-01-2024 00:00,XXXV5,59.54,-1.5,High
30-01-2024 00:00,XXXV5,92.87,7.96,High
30-01-2024 00:00,XXXV5,52.92,-0.09,Low
30-01-2024 00:00,XXXV5,98.09,9.35,Medium
30-01-2024 00:00,XXXV2,116.24,10.54,High
30-01-2024 00:00,XXXV2,61.85,8.47,High
30-01-2024 00:00,XXXV1,78.89,7.29,Medium
30-01-2024 00:00,XXXV1,89.78,12.85,Low
30-01-2024 00:00,XXXV2,141.95,-3.43,Low
30-01-2024 00:00,XXXV4,149.33,1.62,Medium
30-01-2024 00:00,XXXV1,54.49,-0.03,Low
30-01-2024 00:00,XXXV3,126.1,14.76,Low
30-01-2024 00:00,XXXV4,87.17,2.79,High
30-01-2024 00:00,XXX15,89.25,9.65,High
30-01-2024 00:00,XXXV5,125.43,8.69,High
30-01-2024 00:00,XXXV2,141.84,-0.76,Medium
30-01-2024 00:00,XXXV3,145.09,-0.22,Low
30-01-2024 00:00,XXXV5,107.71,0.63,Low
30-01-2024 00:00,XXXV5,85.71,3.22,High
30-01-2024 00:00,XXXV1,128.75,-0.31,High
30-01-2024 00:00,XXX11,75.1,-4.61,Medium
30-01-2024 00:00,XXXV1,106.41,12.59,Low
30-01-2024 00:00,XXXV1,85.86,14.31,Medium
30-01-2024 00:00,XXXV1,115.66,1.83,Low
30-01-2024 00:00,XXXV1,74.04,1.77,Medium
30-01-2024 00:00,XXXV4,69.16,-4.86,High
30-01-2024 00:00,XXXV1,141.82,8.61,Medium
07-02-2024 00:00,XXX18,60.18,11.51,Medium
12-02-2024 00:00,XXX15,100.6,-2.07,High
12-02-2024 00:00,XXXV2,72.09,-1.81,Low
17-02-2024 00:00,XXXV5,53.89,10.8,Low
17-02-2024 00:00,XXXV5,53.6,7.33,High
18-02-2024 00:00,XXXV2,67.52,-4.1,Medium
18-02-2024 00:00,XXXV2,136.68,7.45,Medium
18-02-2024 00:00,XXXV5,78.25,1.18,Medium
18-02-2024 00:00,XXXV5,145.05,2.37,Low
18-02-2024 00:00,XXXV5,108.16,10.39,Medium
18-02-2024 00:00,XXXV5,93.66,11.22,Low
18-02-2024 00:00,XXXV5,108.01,3.01,Medium
18-02-2024 00:00,XXXV5,101.67,13.94,High
18-02-2024 00:00,XXXV1,125.88,3.13,High
20-02-2024 00:00,XXXV1,78.25,10.44,Low
22-02-2024 00:00,XXXV2,85.31,4.68,Low
26-02-2024 00:00,XXXV2,139.41,12.95,High
26-02-2024 00:00,XXX13,144.65,13.16,High
26-02-2024 00:00,XXX13,139.26,-3.25,Medium
26-02-2024 00:00,XXXV5,91.94,13.73,High
26-02-2024 00:00,XXXV5,128.04,11.51,Low
27-02-2024 00:00,XXXV5,97.63,10.83,High
27-02-2024 00:00,XXXV5,99.75,-0.98,Low
28-02-2024 00:00,XXXV1,70.47,11.1,Low
28-02-2024 00:00,XXXV1,109.11,12,Medium
28-02-2024 00:00,XXXV1,68.61,0.78,Medium
29-02-2024 00:00,XXXV5,83.16,14.05,Medium
29-02-2024 00:00,XXXV5,135.5,-4,Medium
29-02-2024 00:00,XXXV2,70.71,-2,High
29-02-2024 00:00,XXXV2,57.12,5.75,Medium
29-02-2024 00:00,XXXV1,56.9,6.52,High
29-02-2024 00:00,XXXV1,144.08,7.9,Medium
29-02-2024 00:00,XXXV2,100.69,-4.66,Medium
29-02-2024 00:00,XXXV2,90.94,14.21,Low
29-02-2024 00:00,XXXV3,131.09,-4.11,High
29-02-2024 00:00,XXXV3,133.58,-2.14,Low
29-02-2024 00:00,XXXV5,83.22,-4.72,Medium
29-02-2024 00:00,XXXV5,119.36,6.34,High
29-02-2024 00:00,XXXV5,127.11,13.65,Medium
29-02-2024 00:00,XXXV5,115.47,8.32,Low
29-02-2024 00:00,XXXV1,65.16,11.45,High
29-02-2024 00:00,XXXV5,137.59,-4.73,Low
29-02-2024 00:00,XXXV5,103.91,5.84,Medium
29-02-2024 00:00,XXXV5,78.25,4.19,Medium
29-02-2024 00:00,XXXV5,92.52,4.98,Medium
29-02-2024 00:00,XXXV1,53.76,-3.56,High
29-02-2024 00:00,XXX11,62.79,8.69,Low
29-02-2024 00:00,XXX13,126.55,5.06,Low
29-02-2024 00:00,XXXV3,50,10.3,Medium
29-02-2024 00:00,XXXV1,91.66,4.71,Low
29-02-2024 00:00,XXXV1,102.25,-2.01,High
29-02-2024 00:00,XXXV2,55.46,7.97,Medium
29-02-2024 00:00,XXXV2,147.31,-1.55,Medium
29-02-2024 00:00,XXXV5,72.61,12.45,Medium
29-02-2024 00:00,XXXV5,80.42,7.26,High
29-02-2024 00:00,XXXV2,80.39,-1.86,Medium
29-02-2024 00:00,XXXV5,73.04,14.25,Medium
29-02-2024 00:00,XXXV5,50.15,5.37,Medium
29-02-2024 00:00,XXXV2,122.93,-3.54,Medium
29-02-2024 00:00,XXXV2,146.68,7.54,Low
29-02-2024 00:00,XXXV2,72.43,0.06,Medium
29-02-2024 00:00,XXX15,116.3,11.07,High
29-02-2024 00:00,XXX17,124.19,11.36,Medium
29-02-2024 00:00,XXX13,134.84,14.58,Medium
29-02-2024 00:00,XXXV3,92.26,5.04,Low
29-02-2024 00:00,XXXV4,80.29,4.1,Medium
04-03-2024 00:00,XXXV1,82.53,10.07,Low
04-03-2024 00:00,XXXV4,121.26,-2.35,High
04-03-2024 00:00,XXXV2,131.68,5.94,Low
04-03-2024 00:00,XXXV2,68.16,5.92,Medium
05-03-2024 00:00,XXXV1,87.09,-3.21,High
08-03-2024 00:00,XXXV5,140.19,3.36,Medium
09-03-2024 00:00,XXXV1,130.67,12.07,Low
09-03-2024 00:00,XXXV1,148.49,12.12,High
10-03-2024 00:00,XXXV5,125.42,-3.02,High
11-03-2024 00:00,XXXV5,89.32,-3.19,Low
14-03-2024 00:00,XXXV4,109.06,0.25,Low
14-03-2024 00:00,XXXV3,116.1,12.5,High
14-03-2024 00:00,XXXV4,57.85,-2.42,High
16-03-2024 00:00,XXXV2,104.45,9.4,Low
19-03-2024 00:00,XXXV2,120.93,-2.98,Medium
19-03-2024 00:00,XXXV1,66.73,7.46,High
19-03-2024 00:00,XXXV1,128.06,2.12,Low
19-03-2024 00:00,XXXV4,108.38,10.78,Medium
21-03-2024 00:00,XXXV4,145.22,-0.33,High
21-03-2024 00:00,XXXV4,54.24,7.78,High
21-03-2024 00:00,XXXV1,76.53,-0.29,Low
21-03-2024 00:00,XXXV1,110.16,9.27,Medium
21-03-2024 00:00,XXXV1,79.66,12.47,High
22-03-2024 00:00,XXXV4,121.44,-2.46,Medium
22-03-2024 00:00,XXXV4,125.9,12.33,Medium
22-03-2024 00:00,XXX11,60.25,6.87,High
22-03-2024 00:00,XXX11,101.39,-2.46,Medium
23-03-2024 00:00,XXX11,100.89,3.55,High
23-03-2024 00:00,XXXV5,86.93,-1.78,Medium
23-03-2024 00:00,XXXV5,143.29,9.01,High
23-03-2024 00:00,XXXV5,132.75,10.18,Low
24-03-2024 00:00,XXX15,119.72,-2.88,High
24-03-2024 00:00,XXXV5,121.43,5.12,High
24-03-2024 00:00,XXXV5,96.17,11.29,High
24-03-2024 00:00,XXXV5,142.1,13.72,Medium
24-03-2024 00:00,XXXV5,119.46,5.27,Low
25-03-2024 00:00,XXXV4,122.9,14.01,Medium
26-03-2024 00:00,XXXV1,136.17,5.71,Medium
26-03-2024 00:00,XXXV5,77.41,2.88,High
26-03-2024 00:00,XXXV5,130.71,11.96,Medium
26-03-2024 00:00,XXXV3,69.52,4.86,High
26-03-2024 00:00,XXXV5,84.53,4.44,Low
26-03-2024 00:00,XXXV5,83.56,4.81,Medium
26-03-2024 00:00,XXXV3,147.85,11.94,Medium
27-03-2024 00:00,XXXV1,135.65,11.64,Medium
27-03-2024 00:00,XXXV1,120.12,3.07,High
28-03-2024 00:00,XXXV2,122.71,1.67,High
28-03-2024 00:00,XXXV5,106.21,4.84,Medium
29-03-2024 00:00,XXXV1,144.71,6.46,Medium
29-03-2024 00:00,XXXV1,99.63,-0.23,Low
29-03-2024 00:00,XXXV2,88.05,10.88,Low
29-03-2024 00:00,XXXV2,66.3,4.73,Low
29-03-2024 00:00,XXXV2,128.62,1.68,Low
29-03-2024 00:00,XXXV3,123.44,-2.86,Low
30-03-2024 00:00,XXXV1,88.44,-0.22,High
30-03-2024 00:00,XXX12,52.52,13.99,Low
30-03-2024 00:00,XXXV3,133.9,1.1,Low
30-03-2024 00:00,XXXV2,51.14,-1.62,Medium
30-03-2024 00:00,XXXV2,120.37,4.21,High
30-03-2024 00:00,XXXV2,147.03,1.14,Low
30-03-2024 00:00,XXXV2,93.77,-4.3,Low
30-03-2024 00:00,XXXV2,73.5,1.46,Low
30-03-2024 00:00,XXXV3,120.49,5.88,Medium
30-03-2024 00:00,XXXV2,131.71,6.03,Medium
30-03-2024 00:00,XXX15,104.64,2.13,Medium
30-03-2024 00:00,XXXV2,146.7,3.95,Low
30-03-2024 00:00,XXXV2,55.17,14.31,Medium
30-03-2024 00:00,XXX13,100.48,2.55,Low
30-03-2024 00:00,XXXV2,121.85,0.16,High
30-03-2024 00:00,XXXV3,136.26,-0.13,Low
30-03-2024 00:00,XXXV5,67.93,4.16,Medium
30-03-2024 00:00,XXX17,130,10.19,High
30-03-2024 00:00,XXXV5,105.27,-0.88,Low
30-03-2024 00:00,XXXV5,89.66,9.19,High
30-03-2024 00:00,XXXV5,63.17,-4.58,High
30-03-2024 00:00,XXX17,136.53,3.38,High
30-03-2024 00:00,XXX15,65.73,10.52,Low
30-03-2024 00:00,XXXV2,80.98,1.77,Medium
13-04-2024 00:00,XXXV2,79,6.27,Low
